cm-1 Intensity 

-29.0 0.3104000000000001
-28.594857142857144 0.3271000000000001
-28.189714285714288 0.34460000000000013
-27.784571428571432 0.36250000000000016
-27.379428571428576 0.3809000000000001
-26.97428571428572 0.39880000000000015
-26.569142857142865 0.41610000000000014
-26.16400000000001 0.4322000000000001
-25.758857142857153 0.44620000000000004
-25.353714285714297 0.45730000000000004
-24.94857142857144 0.4655
-24.543428571428585 0.4698
-24.13828571428573 0.47040000000000004
-23.733142857142873 0.4675000000000001
-23.328000000000017 0.46060000000000006
-22.92285714285716 0.45099999999999996
-22.517714285714305 0.43789999999999996
-22.11257142857145 0.42289999999999994
-21.707428571428594 0.40629999999999994
-21.302285714285738 0.3888999999999999
-20.89714285714288 0.3710999999999999
-20.492000000000026 0.35329999999999995
-20.08685714285717 0.33599999999999997
-19.681714285714314 0.31949999999999995
-19.276571428571458 0.3036999999999999
-18.871428571428602 0.2888999999999999
-18.466285714285746 0.27519999999999994
-18.06114285714289 0.26239999999999997
-17.656000000000034 0.251
-17.25085714285718 0.24029999999999993
-16.845714285714323 0.23079999999999992
-16.440571428571467 0.2218999999999999
-16.03542857142861 0.21389999999999995
-15.630285714285753 0.2064
-15.225142857142895 0.19950000000000004
-14.820000000000038 0.19330000000000006
-14.41485714285718 0.18780000000000005
-14.009714285714322 0.18300000000000002
-13.604571428571465 0.17850000000000002
-13.199428571428607 0.17429999999999998
-12.79428571428575 0.17040000000000002
-12.389142857142891 0.1667
-11.984000000000034 0.16340000000000002
-11.578857142857176 0.1605
-11.173714285714318 0.15790000000000004
-10.76857142857146 0.15550000000000003
-10.363428571428603 0.1531
-9.958285714285745 0.15089999999999998
-9.553142857142888 0.14930000000000002
-9.14800000000003 0.1474
-8.742857142857172 0.14590000000000003
-8.337714285714314 0.14429999999999998
-7.932571428571458 0.14260000000000003
-7.527428571428601 0.14150000000000001
-7.122285714285744 0.1403
-6.717142857142887 0.13910000000000003
-6.3120000000000305 0.1381
-5.906857142857174 0.1373
-5.501714285714317 0.13620000000000002
-5.09657142857146 0.1355
-4.691428571428603 0.13470000000000001
-4.2862857142857465 0.134
-3.881142857142889 0.1333
-3.476000000000032 0.1325
-3.0708571428571747 0.1323
-2.6657142857143175 0.13169999999999998
-2.26057142857146 0.1312
-1.855428571428603 0.131
-1.4502857142857457 0.1306
-1.0451428571428885 0.1302
-0.6400000000000313 0.13
-0.23485714285717418 0.12960000000000002
0.17028571428568295 0.12910000000000002
0.5754285714285401 0.12910000000000002
0.9805714285713972 0.12910000000000002
1.3857142857142544 0.12880000000000003
1.7908571428571114 0.12880000000000003
2.1959999999999686 0.12890000000000001
2.601142857142826 0.12860000000000002
3.006285714285683 0.12830000000000003
3.4114285714285404 0.12840000000000001
3.8165714285713976 0.12840000000000001
4.2217142857142544 0.12840000000000001
4.626857142857111 0.1283
5.031999999999968 0.12830000000000003
5.437142857142825 0.12850000000000006
5.842285714285682 0.12850000000000003
6.2474285714285385 0.12860000000000005
6.652571428571395 0.12870000000000006
7.057714285714252 0.12880000000000005
7.462857142857109 0.12880000000000005
7.867999999999966 0.12890000000000007
8.273142857142822 0.12890000000000004
8.67828571428568 0.12930000000000005
9.083428571428538 0.13000000000000006
9.488571428571396 0.12990000000000004
9.893714285714253 0.13000000000000006
10.298857142857111 0.13000000000000006
10.703999999999969 0.13040000000000004
11.109142857142826 0.13050000000000006
11.514285714285684 0.13060000000000005
11.919428571428542 0.13080000000000006
12.3245714285714 0.13100000000000006
12.729714285714257 0.13160000000000005
13.134857142857115 0.13170000000000004
13.539999999999973 0.13220000000000007
13.94514285714283 0.13210000000000005
14.350285714285688 0.13250000000000003
14.755428571428546 0.13270000000000004
15.160571428571403 0.13320000000000004
15.565714285714261 0.13340000000000005
15.970857142857119 0.13360000000000002
16.375999999999976 0.13390000000000005
16.781142857142832 0.13440000000000002
17.186285714285688 0.13490000000000005
17.591428571428544 0.1355
17.9965714285714 0.136
18.401714285714256 0.13640000000000002
18.806857142857112 0.13680000000000003
19.211999999999968 0.13710000000000003
19.617142857142824 0.1375
20.02228571428568 0.138
20.427428571428536 0.13850000000000004
20.83257142857139 0.13870000000000005
21.237714285714247 0.13930000000000003
21.642857142857103 0.13960000000000006
22.04799999999996 0.14000000000000004
22.453142857142815 0.14040000000000005
22.85828571428567 0.14110000000000003
23.263428571428527 0.14190000000000005
23.668571428571383 0.14240000000000005
24.07371428571424 0.14280000000000004
24.478857142857095 0.14320000000000005
24.88399999999995 0.14400000000000004
25.289142857142807 0.14420000000000005
25.694285714285662 0.1451
26.09942857142852 0.14570000000000002
26.504571428571374 0.14630000000000004
26.90971428571423 0.14700000000000002
27.314857142857086 0.14770000000000005
27.719999999999942 0.14830000000000004
28.125142857142798 0.14940000000000003
28.530285714285654 0.15000000000000002
28.93542857142851 0.15070000000000003
29.340571428571366 0.15170000000000003
29.74571428571422 0.15220000000000003
30.150857142857078 0.15310000000000004
30.555999999999933 0.15390000000000004
30.96114285714279 0.15490000000000007
31.366285714285645 0.15570000000000006
31.7714285714285 0.15680000000000005
32.17657142857136 0.15750000000000006
32.58171428571421 0.15850000000000006
32.98685714285707 0.15930000000000005
33.391999999999925 0.16060000000000005
33.79714285714278 0.16160000000000002
34.20228571428564 0.16280000000000003
34.60742857142849 0.16390000000000005
35.01257142857135 0.16500000000000004
35.417714285714204 0.16620000000000004
35.82285714285706 0.1673
36.227999999999916 0.16840000000000002
36.63314285714277 0.17
37.03828571428563 0.1715
37.443428571428484 0.17279999999999998
37.84857142857134 0.17449999999999996
